Student_Number;FTEN;Matric_Status_Code;Age_Group;Race;Gender;Home_Language;Employment;Magisterial_District;Region;Class
63472772;T;DIPL;29_34     ;African;M;SETSWANA;Employed;TEMBA;Midlands;1
63484298;T;MATR;29_34     ;African;M;XITSONGA;Employed;WONDERBOOM;Gauteng;1
61052838;T;MATR;35_40     ;African;F;SETSWANA;Employed;BRITS;Midlands;1
62009432;F;DEGR;29_34     ;African;F;TSHIVENDA;Unemployed;BRITS;Midlands;1
64094321;T;DEGR;29_34     ;African;F;ISIXHOSA;Employed;NQAMAKWE;Eastern Cape;1
64105266;T;KWAL;29_34     ;African;M;ENGLISH;Employed;WYNBERG;Western Cape;1
14491270;T;DEGR;22_23     ;Indian;F;ENGLISH;Employed;JOHANNESBURG;Gauteng;1
63544126;F;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;ROODEPOORT;Gauteng;1
61135083;F;MATR;35_40     ;Coloured;M;AFRIKAANS;Employed;PORT ELIZABETH;Eastern Cape;1
63557457;T;DEGR;24_25     ;Indian;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;1
13712909;T;DEGR;22_23     ;Coloured;M;ENGLISH;Unemployed;RANDFONTEIN;Gauteng;1
61147227;T;DEGR;26_28     ;Coloured;M;ENGLISH;Unemployed;KUILS RIVER;Western Cape;1
61158981;T;DEGR;29_34     ;African;M;TSHIVENDA;Employed;RANDBURG;Gauteng;1
14496334;T;KWAL;35_40     ;African;M;ISINDEBELE;Employed;RANDBURG;Gauteng;1
63576494;F;DIPL;24_25     ;African;F;ISIZULU;Unemployed;INANDA;KwaZulu-Natal;1
63584284;T;DEGR;26_28     ;African;M;SETSWANA;Employed;BLOEMFONTEIN;Midlands;1
59716457;F;DIPL;35_40     ;African;M;ISIZULU;Employed;PIET RETIEF;North Eastern;1
61166965;T;DEGR;26_28     ;Indian;F;ENGLISH;Unemployed;RANDBURG;Gauteng;1
63594557;F;SENR;29_34     ;African;F;ISIZULU;Employed;SOSHANGUWE;Gauteng;1
14502326;T;DEGR;20_21     ;Coloured;M;ENGLISH;Unemployed;BELLVILLE;Western Cape;1
59728822;F;KWAL;26_28     ;African;F;ISIXHOSA;Employed;WYNBERG;Western Cape;1
59736768;F;DEGR;24_25     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;1
63631819;F;DIPL;20_21     ;African;M;SESOTHO;Employed;ALBERTON;Gauteng;1
64188822;T;DEGR;26_28     ;African;F;TSHIVENDA;Employed;PRETORIA;Gauteng;1
61358279;T;DEGR;29_34     ;African;F;ISIXHOSA;Employed;GOODWOOD;Western Cape;1
63641450;F;DIPL;24_25     ;African;F;ISIXHOSA;Student;PRETORIA;Gauteng;1
63649246;T;DIPL;29_34     ;African;M;SISWATI;Unemployed;NSIKAZI;North Eastern;1
14502620;F;DEGR;22_23     ;Coloured;F;ENGLISH;Employed;GERMISTON;Gauteng;1
61205936;F;DIPL;26_28     ;Coloured;F;ENGLISH;Employed;JOHANNESBURG;Gauteng;1
64234864;T;DIPL;22_23     ;African;M;TSHIVENDA;Unemployed;THOHOYANDOU;North Eastern;1
62375495;T;KWAL;35_40     ;African;M;ISIZULU;Employed;WONDERBOOM;Gauteng;1
63655637;F;DEGR;20_21     ;Indian;F;ENGLISH;Unemployed;DURBAN;KwaZulu-Natal;1
62386519;T;DEGR;22_23     ;African;M;NORTHERN SOTHO;Employed;MOKERONG;North Eastern;1
64252145;T;MATR;41_50     ;Coloured;M;AFR/ENG;Employed;PRETORIA;Gauteng;1
61404017;T;DEGR;22_23     ;African;M;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;1
59769038;F;DIPL;29_34     ;African;M;ISIZULU;Employed;KLIPRIVER;KwaZulu-Natal;1
59776069;F;MATR;29_34     ;Coloured;F;ENGLISH;Employed;RUSTENBURG;Midlands;1
63677560;F;HCER;29_34     ;African;M;NORTHERN SOTHO;Unemployed;WONDERBOOM;Gauteng;1
63695523;T;MATR;29_34     ;African;M;SISWATI;Employed;NSIKAZI;North Eastern;1
63697332;F;SENR;29_34     ;White;F;AFR/ENG;Unemployed;PRETORIA;Gauteng;1
63707165;T;MATR;41_50     ;African;M;ISIZULU;Employed;PINETOWN;KwaZulu-Natal;1
63707335;F;HCER;26_28     ;African;F;ISIXHOSA;Employed;FLAGSTAFF;Eastern Cape;1
64287701;F;DIPL;29_34     ;African;M;ISIXHOSA;Employed;KING WILLIAM'S TOWN;Eastern Cape;1
59789904;F;SENR;41_50     ;African;M;ISIZULU;Employed;PINETOWN;KwaZulu-Natal;1
62447178;T;MATR;35_40     ;African;M;ISIZULU;Employed;PIETERMARITZBURG;KwaZulu-Natal;1
62448948;F;SENR;35_40     ;African;F;ISIZULU;Employed;BOKSBURG;Gauteng;1
14514491;F;MATR;29_34     ;White;M;AFR/ENG;Employed;PRETORIA;Gauteng;1
59819647;F;MATR;29_34     ;African;M;TSHIVENDA;Unemployed;SPRINGS;Gauteng;1
61523102;F;SENR;29_34     ;African;F;NORTHERN SOTHO;Employed;BA-PHALABORWA;North Eastern;1
62691125;F;DEGR;26_28     ;White;F;AFR/ENG;Employed;KUILS RIVER;Western Cape;1
65513856;T;DEGR;29_34     ;African;M;ISIZULU;Unemployed;WITBANK;North Eastern;1
61532783;T;SENR;41_50     ;African;F;ISIXHOSA;Employed;EAST LONDON;Eastern Cape;1
59853171;F;DEGR;29_34     ;African;M;ISIXHOSA;Employed;BELLVILLE;Western Cape;1
60012011;F;DEGR;29_34     ;African;F;XITSONGA;Employed;BARBERTON;North Eastern;1
14517927;T;DEGR;26_28     ;White;M;AFR/ENG;Employed;PRETORIA;Gauteng;1
60033605;F;DEGR;29_34     ;African;M;ISIXHOSA;Employed;MITCHELLS PLAIN;Western Cape;1
64348126;F;DEGR;26_28     ;African;M;XITSONGA;Employed;JOHANNESBURG;Gauteng;1
64350147;F;DEGR;22_23     ;African;M;ENGLISH;Unemployed;BOKSBURG;Gauteng;1
65516270;F;DIPL;29_34     ;African;F;ISIXHOSA;Unemployed;PORT ST JOHNS;Eastern Cape;1
65527981;T;SENR;29_34     ;African;F;SESOTHO;Employed;ALBERTON;Gauteng;1
61270274;F;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;RANDBURG;Gauteng;1
62730360;F;DEGR;24_25     ;African;M;ISIZULU;Unemployed;GERMISTON;Gauteng;1
64365341;T;DEGR;22_23     ;White;M;ENGLISH;Unemployed;BELLVILLE;Western Cape;1
64373848;T;DEGR;26_28     ;White;M;AFRIKAANS;Employed;JOHANNESBURG;Gauteng;1
65718474;F;DEGR;24_25     ;African;M;SHONA;Unemployed;KURUMAN;Midlands;1
65532516;F;DEGR;22_23     ;African;F;ISIZULU;Employed;PRETORIA;Gauteng;1
62746779;T;DEGR;24_25     ;Indian;M;ENGLISH;Unemployed;DURBAN;KwaZulu-Natal;1
65718539;F;DEGR;24_25     ;African;M;NORTHERN SOTHO;Unemployed;RANDBURG;Gauteng;1
14526106;T;DEGR;26_28     ;African;M;ISIZULU;Employed;MIDDELBURG (Mphumalanga);North Eastern;1
60121820;F;DEGR;29_34     ;Coloured;M;ENGLISH;Employed;BRITS;Midlands;1
60123545;T;MATR;29_34     ;African;M;ENGLISH;Employed;PRETORIA;Gauteng;1
60137360;F;DEGR;29_34     ;Coloured;M;ENGLISH;Employed;WYNBERG;Western Cape;1
64606117;T;DEGR;26_28     ;African;F;SETSWANA;Employed;KEMPTON PARK;Gauteng;1
64608187;F;DEGR;22_23     ;African;F;SETSWANA;Unemployed;RANDFONTEIN;Gauteng;1
65739919;F;DIPL;26_28     ;African;F;NORTHERN SOTHO;Unemployed;SOSHANGUWE;Gauteng;1
65743517;F;DEGR;22_23     ;African;F;ISIZULU;Unemployed;WONDERBOOM;Gauteng;1
65584610;T;KWAL;29_34     ;African;M;SHONA;Employed;BARBERTON;North Eastern;1
65750319;T;KWAL;29_34     ;African;M;NORTHERN SOTHO;Employed;RANDBURG;Gauteng;1
62785324;F;KWAL;26_28     ;African;M;FRENCH;Student;JOHANNESBURG;Gauteng;1
62787370;F;DEGR;26_28     ;African;M;SESOTHO;Employed;SESHEGO;North Eastern;1
65770255;F;DIPL;26_28     ;African;M;ISIZULU;Employed;HIGHVELD RIDGE;North Eastern;1
14530524;T;DEGR;29_34     ;African;F;ISIXHOSA;Unemployed;PORT ELIZABETH;Eastern Cape;1
14530691;T;DEGR;20_21     ;Coloured;F;ENGLISH;Unemployed;PORT ELIZABETH;Eastern Cape;1
14532748;T;SENR;41_50     ;African;M;XITSONGA;Employed;RANDFONTEIN;Gauteng;1
14532904;T;DEGR;22_23     ;African;M;ENGLISH;Unemployed;RANDBURG;Gauteng;1
14533558;T;DEGR;22_23     ;Coloured;M;ENGLISH;Unemployed;PORT ELIZABETH;Eastern Cape;1
64659784;F;DEGR;22_23     ;African;M;XITSONGA;Employed;KEMPTON PARK;Gauteng;1
65790461;T;KWAL;26_28     ;African;F;ISIZULU;Employed;LOWER TUGELA;KwaZulu-Natal;1
14536231;T;DEGR;24_25     ;Coloured;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;1
14536298;T;MATR;29_34     ;White;M;AFRIKAANS;Employed;LOWER UMFOLOZI;KwaZulu-Natal;1
65634510;T;KWAL;35_40     ;African;F;SESOTHO;Employed;VANDERBIJLPARK;Gauteng;1
65644586;F;DIPL;24_25     ;African;M;NORTHERN SOTHO;Employed;VANDERBIJLPARK;Gauteng;1
14539645;T;MATR;29_34     ;Indian;M;ENGLISH;Employed;UMZINTO;KwaZulu-Natal;1
64705689;T;DIPL;24_25     ;African;F;SESOTHO;Unemployed;PRETORIA;Gauteng;1
65655936;T;MATR;35_40     ;White;M;ENGLISH;Employed;STELLENBOSCH;Western Cape;1
62936098;F;SENR;35_40     ;African;M;NORTHERN SOTHO;Unemployed;GARANKUWA;Midlands;1
62946697;F;DIPL;26_28     ;African;F;ISIZULU;Unemployed;ESTCOURT;KwaZulu-Natal;1
65833974;T;KWAL;26_28     ;African;F;SETSWANA;Unemployed;GARANKUWA;Midlands;1
60216896;F;DEGR;29_34     ;African;F;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;1
65703787;F;DIPL;20_21     ;African;F;SESOTHO;Employed;SPRINGS;Gauteng;1
65168016;F;DIPL;26_28     ;African;M;ISINDEBELE;Employed;MDUTJANA;North Eastern;1
65176550;T;DEGR;26_28     ;African;M;SETSWANA;Employed;CAPE TOWN;Western Cape;1
64823406;F;DEGR;26_28     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;1
65708161;F;HCER;29_34     ;African;M;SESOTHO;Employed;WONDERBOOM;Gauteng;1
65709939;T;MATR;29_34     ;African;M;ISIZULU;Employed;NEWCASTLE;KwaZulu-Natal;1
64845205;F;DIPL;26_28     ;African;M;ISIXHOSA;Unemployed;EAST LONDON;Eastern Cape;1
65918147;T;DEGR;26_28     ;African;F;SETSWANA;Unemployed;KRUGERSDORP;Gauteng;1
65918767;T;HCER;29_34     ;African;M;ISIZULU;Unemployed;MKOBOLA;North Eastern;1
62971756;T;DEGR;29_34     ;African;F;NORTHERN SOTHO;Unemployed;PRETORIA;Gauteng;1
63149507;F;DEGR;26_28     ;African;M;ISIXHOSA;Unemployed;UMTATA;Eastern Cape;1
61727479;T;DEGR;26_28     ;White;M;ENGLISH;Employed;BLOEMFONTEIN;Midlands;1
64870566;F;DEGR;22_23     ;African;F;ISIZULU;Unemployed;KEMPTON PARK;Gauteng;1
64871832;F;DIPL;24_25     ;African;M;ISIXHOSA;Unemployed;KOMGA;Eastern Cape;1
65926948;F;DIPL;29_34     ;African;F;NORTHERN SOTHO;Unemployed;WONDERBOOM;Gauteng;1
65931496;F;DEGR;24_25     ;White;M;AFR/ENG;Employed;PRETORIA;Gauteng;1
65954790;T;DEGR;26_28     ;African;F;SETSWANA;Unemployed;RUSTENBURG;Midlands;1
64904700;F;DIPL;29_34     ;African;F;NORTHERN SOTHO;Employed;WONDERBOOM;Gauteng;1
64909373;F;DIPL;24_25     ;African;M;ISIZULU;Employed;GERMISTON;Gauteng;1
65209432;T;DEGR;26_28     ;African;M;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;1
66155295;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Unemployed;BOLOBEDU;North Eastern;1
14546986;T;DEGR;24_25     ;Indian;M;ENGLISH;Employed;CHATSWORTH;KwaZulu-Natal;1
64924650;F;SENR;29_34     ;African;M;XITSONGA;Unemployed;SOSHANGUWE;Gauteng;1
14547699;T;DEGR;24_25     ;African;F;NORTHERN SOTHO;Employed;NEBO;North Eastern;1
65970931;T;DEGR;26_28     ;African;M;ISIZULU;Unemployed;BOKSBURG;Gauteng;1
65975601;T;DEGR;26_28     ;African;F;ENGLISH;Unemployed;THABAMOOPO;North Eastern;1
65976937;F;DIPL;29_34     ;African;M;XITSONGA;Employed;TEMBA;Midlands;1
63200397;T;DEGR;26_28     ;African;M;SESOTHO;Employed;KEMPTON PARK;Gauteng;1
66183035;F;SENR;35_40     ;African;M;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;1
65989575;T;DEGR;24_25     ;African;M;XITSONGA;Unemployed;WESTONARIA;Gauteng;1
62176514;T;DEGR;26_28     ;African;M;SESOTHO;Employed;JOHANNESBURG;Gauteng;1
62185416;F;DEGR;29_34     ;African;M;ISIXHOSA;Unemployed;EAST LONDON;Eastern Cape;1
62188326;F;DEGR;22_23     ;African;M;SETSWANA;Employed;GARANKUWA;Midlands;1
62195616;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;PRETORIA;Gauteng;1
64390319;T;DEGR;26_28     ;African;M;NORTHERN SOTHO;Employed;ROODEPOORT;Gauteng;1
64390718;T;DEGR;24_25     ;African;F;ISIZULU;Employed;DURBAN;KwaZulu-Natal;1
62227790;F;DEGR;26_28     ;African;M;ISIZULU;Unemployed;NIGEL;Gauteng;1
65997233;F;DEGR;26_28     ;African;F;ISINDEBELE;Employed;JOHANNESBURG;Gauteng;1
64392699;F;DIPL;26_28     ;African;F;TSHIVENDA;Unemployed;KRUGERSDORP;Gauteng;1
63235395;F;DIPL;29_34     ;African;M;ISIZULU;Employed;SPRINGS;Gauteng;1
62472776;T;MATR;35_40     ;African;M;SETSWANA;Employed;OBERHOLZER;Gauteng;1
65000417;T;DEGR;24_25     ;White;M;ENGLISH;Employed;PRETORIA;Gauteng;1
63251226;T;SENR;29_34     ;African;M;SESOTHO;Employed;GOODWOOD;Western Cape;1
63257054;T;KWAL;26_28     ;African;F;TSHIVENDA;Unemployed;PRETORIA;Gauteng;1
62479533;F;DIPL;26_28     ;Coloured;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;1
62489900;T;MATR;35_40     ;African;M;XITSONGA;Employed;HLANGANANI;North Eastern;1
66017709;T;KWAL;29_34     ;African;M;ISIZULU;Employed;INANDA;KwaZulu-Natal;1
66246088;T;DEGR;22_23     ;White;M;AFR/ENG;Employed;KRUGERSDORP;Gauteng;1
62520037;T;DEGR;26_28     ;African;F;SETSWANA;Unemployed;BRAKPAN;Gauteng;1
66036997;T;DIPL;26_28     ;African;M;ISIZULU;Unemployed;ERMELO;North Eastern;1
65019185;F;DIPL;22_23     ;African;F;ISIZULU;Unemployed;MSINGA;KwaZulu-Natal;1
66254204;F;MATR;35_40     ;African;F;SETSWANA;Employed;GARANKUWA;Midlands;1
66259907;F;DEGR;29_34     ;African;F;SESOTHO;Employed;ALBERTON;Gauteng;1
66041691;F;DIPL;26_28     ;African;F;ISIZULU;Employed;KLIPRIVER;KwaZulu-Natal;1
66042814;F;DEGR;22_23     ;African;F;SETSWANA;Unemployed;BOKSBURG;Gauteng;1
66043217;T;DEGR;26_28     ;African;M;TSHIVENDA;Employed;DZANANI;North Eastern;1
62541174;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Employed;GOODWOOD;Western Cape;1
63278663;T;KWAL;29_34     ;African;M;SHONA;Unemployed;RANDBURG;Gauteng;1
64426340;F;DEGR;24_25     ;White;M;ENGLISH;Employed;SIMONSTOWN;Western Cape;1
66061088;T;SENR;29_34     ;African;F;ISIZULU;Employed;NONGOMA;KwaZulu-Natal;1
65226450;T;DEGR;29_34     ;African;M;ISIXHOSA;Employed;BETHLEHEM;Midlands;1
65230830;F;DEGR;29_34     ;African;M;ENGLISH;Employed;BRITS;Midlands;1
65231020;T;DEGR;29_34     ;African;F;SETSWANA;Employed;GOODWOOD;Western Cape;1
66274432;T;SENR;35_40     ;African;F;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;1
66275420;T;DIPL;29_34     ;African;F;TSHIVENDA;Employed;MDUTJANA;North Eastern;1
66299629;T;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;BOKSBURG;Gauteng;1
66300015;T;KWAL;29_34     ;African;F;ISIXHOSA;Employed;KEMPTON PARK;Gauteng;1
65261385;T;DEGR;26_28     ;African;M;TSHIVENDA;Unemployed;VANDERBIJLPARK;Gauteng;1
65067751;T;DEGR;26_28     ;African;F;SETSWANA;Unemployed;OBERHOLZER;Gauteng;1
65073619;T;DIPL;24_25     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;1
63323189;F;DIPL;26_28     ;African;F;NORTHERN SOTHO;Employed;NEBO;North Eastern;1
63324104;T;DEGR;24_25     ;African;M;ISIZULU;Unemployed;PIETERMARITZBURG;KwaZulu-Natal;1
63326277;T;DEGR;29_34     ;African;M;XITSONGA;Employed;KEMPTON PARK;Gauteng;1
64477581;T;DIPL;24_25     ;African;M;SESOTHO;Unemployed;BLOEMFONTEIN;Midlands;1
64489145;T;DEGR;22_23     ;African;M;TSHIVENDA;Unemployed;PIETERSBURG;North Eastern;1
65265356;F;DIPL;29_34     ;African;F;NORTHERN SOTHO;Unemployed;BOKSBURG;Gauteng;1
62589819;F;DIPL;26_28     ;African;F;ISIZULU;Unemployed;LOWER TUGELA;KwaZulu-Natal;1
62598405;T;DEGR;24_25     ;African;F;ISIZULU;Employed;ALBERTON;Gauteng;1
62610354;T;DEGR;26_28     ;African;F;ISIZULU;Employed;JOHANNESBURG;Gauteng;1
64500718;T;DEGR;29_34     ;African;F;SESOTHO;Employed;BENONI;Gauteng;1
65085792;T;DEGR;26_28     ;African;F;SESOTHO;Unemployed;ROODEPOORT;Gauteng;1
66360705;T;DEGR;26_28     ;Coloured;M;ENGLISH;Employed;BELLVILLE;Western Cape;1
66362894;T;DEGR;22_23     ;African;M;ISIZULU;Employed;HEIDELBERG (Gauteng);Gauteng;1
66368795;F;DIPL;20_21     ;African;F;ISINDEBELE;Employed;MDUTJANA;North Eastern;1
65285702;T;DEGR;26_28     ;White;M;AFRIKAANS;Employed;WORCESTER;Western Cape;1
66386556;F;DEGR;26_28     ;African;M;SETSWANA;Employed;MANKWE;Midlands;1
66390243;F;KWAL;26_28     ;African;M;NORTHERN SOTHO;Employed;PRETORIA;Gauteng;1
66392672;T;DEGR;29_34     ;African;M;TSHIVENDA;Employed;THOHOYANDOU;North Eastern;1
65093509;F;HCER;22_23     ;African;F;ISIZULU;Unemployed;DURBAN;KwaZulu-Natal;1
65094314;T;DEGR;26_28     ;African;F;NORTHERN SOTHO;Unemployed;GIYANI;North Eastern;1
66333177;T;DEGR;29_34     ;White;F;AFR/ENG;Employed;PRETORIA;Gauteng;1
64524684;T;DEGR;22_23     ;Indian;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;1
66422261;F;DEGR;26_28     ;African;M;ISIZULU;Employed;CAMPERDOWN;KwaZulu-Natal;1
66125493;T;DEGR;26_28     ;African;M;TSHIVENDA;Employed;JOHANNESBURG;Gauteng;1
66338872;T;DEGR;26_28     ;African;M;SETSWANA;Employed;VRYBURG;Midlands;1
66348174;T;DIPL;22_23     ;Coloured;M;ENGLISH;Unemployed;PRETORIA;Gauteng;1
66439137;T;SENR;29_34     ;African;F;ISIZULU;Employed;NEWCASTLE;KwaZulu-Natal;1
67548134;F;DEGR;26_28     ;African;F;ENGLISH;Unemployed;BOKSBURG;Gauteng;1
65118086;T;KWAL;26_28     ;Indian;M;ENGLISH;Employed;JOHANNESBURG;Gauteng;1
67561386;F;DIPL;26_28     ;African;F;ISIZULU;Unemployed;NONGOMA;KwaZulu-Natal;1
65361862;T;SENR;35_40     ;African;M;ISIZULU;Employed;JOHANNESBURG;Gauteng;1
66869991;T;DEGR;26_28     ;African;F;SESOTHO;Employed;JOHANNESBURG;Gauteng;1
65142815;T;DEGR;29_34     ;African;M;SISWATI;Employed;NSIKAZI;North Eastern;1
65144958;T;DEGR;26_28     ;African;F;ISIZULU;Unemployed;JOHANNESBURG;Gauteng;1
68049460;T;DIPL;24_25     ;African;F;TSHIVENDA;Unemployed;WESTONARIA;Gauteng;1
68050318;T;DEGR;29_34     ;African;M;ISIZULU;Employed;DURBAN;KwaZulu-Natal;1
65387214;T;DEGR;29_34     ;African;F;ISIXHOSA;Employed;WYNBERG;Western Cape;1
66466193;F;HCER;20_21     ;African;F;SESOTHO;Employed;NEBO;North Eastern;1
66876270;T;DEGR;26_28     ;White;M;ENGLISH;Employed;WELKOM;Midlands;1
65156290;F;DEGR;29_34     ;African;M;NORTHERN SOTHO;Employed;RANDBURG;Gauteng;1
66466406;T;DEGR;26_28     ;African;F;SESOTHO;Unemployed;SESHEGO;North Eastern;1
67419361;T;DEGR;22_23     ;African;F;SETSWANA;Unemployed;PRETORIA;Gauteng;1
67267844;F;MATR;29_34     ;African;M;NORTHERN SOTHO;Employed;MOUTSE;North Eastern;1
67268011;T;DEGR;26_28     ;African;M;ISIZULU;Employed;UMLAZI;KwaZulu-Natal;1
67268565;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;RANDFONTEIN;Gauteng;1
65410984;T;DEGR;26_28     ;African;M;SETSWANA;Employed;GARANKUWA;Midlands;1
66893132;T;MATR;35_40     ;White;M;AFRIKAANS;Employed;KNYSNA;Western Cape;1
67594969;T;DEGR;29_34     ;African;M;SETSWANA;Unemployed;RUSTENBURG;Midlands;1
67601550;F;DIPL;22_23     ;African;F;NORTHERN SOTHO;Employed;NEBO;North Eastern;1
67430214;T;DEGR;26_28     ;African;F;XITSONGA;Unemployed;GIYANI;North Eastern;1
67431009;F;DEGR;20_21     ;White;M;AFRIKAANS;Employed;BELLVILLE;Western Cape;1
67433728;F;DIPL;18_19     ;Indian;M;ENGLISH;Unemployed;DURBAN;KwaZulu-Natal;1
66910883;F;DEGR;26_28     ;African;M;TSHIVENDA;Unemployed;JOHANNESBURG;Gauteng;1
67611928;F;KWAL;26_28     ;African;M;SESOTHO;Employed;POTCHEFSTROOM;Midlands;1
65418853;F;DIPL;20_21     ;African;F;NORTHERN SOTHO;Student;PRETORIA;Gauteng;1
66919139;T;MATR;29_34     ;African;F;ISIXHOSA;Employed;BENONI;Gauteng;1
68067930;F;DEGR;24_25     ;White;M;ENGLISH;Employed;WORCESTER;Western Cape;1
67280948;F;DEGR;22_23     ;African;M;SETSWANA;Employed;MMABATHO;Midlands;1
67450126;F;DEGR;24_25     ;African;M;NORTHERN SOTHO;Employed;KEMPTON PARK;Gauteng;1
67450274;T;KWAL;26_28     ;African;M;FRENCH;Employed;PAARL;Western Cape;1
66924852;F;DEGR;22_23     ;African;F;SETSWANA;Unemployed;JOHANNESBURG;Gauteng;1
66925206;T;KWAL;29_34     ;African;F;ISIZULU;Employed;BOKSBURG;Gauteng;1
66930151;T;MATR;29_34     ;African;M;XITSONGA;Unemployed;MALAMULELE;North Eastern;1
65443858;F;DIPL;22_23     ;African;F;SISWATI;Employed;JOHANNESBURG;Gauteng;1
65453519;F;DIPL;24_25     ;African;F;ISIZULU;Employed;PRETORIA;Gauteng;1
67460361;F;DIPL;29_34     ;African;F;TSHIVENDA;Unemployed;VUWANI;North Eastern;1
67462523;F;DIPL;26_28     ;African;M;SETSWANA;Unemployed;POSTMASBURG;Midlands;1
66936777;T;DIPL;29_34     ;African;F;ISIXHOSA;Employed;PIETERSBURG;North Eastern;1
67306510;F;DEGR;20_21     ;African;M;ENGLISH;Unemployed;NEWCASTLE;KwaZulu-Natal;1
67627150;T;DEGR;29_34     ;African;M;SETSWANA;Employed;MMABATHO;Midlands;1
65465045;F;DIPL;24_25     ;African;M;SISWATI;Employed;WITRIVIER;North Eastern;1
68081167;T;DIPL;26_28     ;African;M;XITSONGA;Unemployed;MUTALE;North Eastern;1
68082414;T;DIPL;22_23     ;African;F;NORTHERN SOTHO;Unemployed;BOLOBEDU;North Eastern;1
66942990;T;SENR;35_40     ;African;M;XITSONGA;Unemployed;JOHANNESBURG;Gauteng;1
66945776;F;DIPL;24_25     ;African;M;ENGLISH;Employed;ROODEPOORT;Gauteng;1
66543384;F;DIPL;22_23     ;African;F;ISINDEBELE;Unemployed;MDUTJANA;North Eastern;1
67467584;F;HCER;26_28     ;African;F;ISIZULU;Unemployed;PIETERMARITZBURG;KwaZulu-Natal;1
67474556;F;DEGR;26_28     ;African;M;ISIZULU;Employed;WITBANK;North Eastern;1
67316985;T;SENR;29_34     ;African;M;ISIZULU;Employed;PIETERMARITZBURG;KwaZulu-Natal;1
65475009;T;DEGR;20_21     ;African;F;SETSWANA;Unemployed;JOHANNESBURG;Gauteng;1
66954972;T;DEGR;24_25     ;African;F;NORTHERN SOTHO;Unemployed;THABAMOOPO;North Eastern;1
66549822;F;DIPL;22_23     ;African;M;NORTHERN SOTHO;Unemployed;WONDERBOOM;Gauteng;1
66550623;T;DIPL;26_28     ;African;M;ISIZULU;Employed;VRYHEID;KwaZulu-Natal;1
66974296;T;DEGR;26_28     ;African;F;ISIZULU;Employed;MTUNZINI;KwaZulu-Natal;1
66994173;F;DEGR;22_23     ;African;M;NORTHERN SOTHO;Unemployed;SOSHANGUWE;Gauteng;1
67343020;F;DIPL;24_25     ;African;F;NORTHERN SOTHO;Student;THABAMOOPO;North Eastern;1
67500282;T;DEGR;24_25     ;African;M;XITSONGA;Employed;NAMAKGALE;North Eastern;1
66560068;T;DEGR;26_28     ;African;F;ISIZULU;Employed;DURBAN;KwaZulu-Natal;1
68104574;F;DIPL;26_28     ;African;F;ISIXHOSA;Employed;VREDENBURG;Western Cape;1
66997620;T;SENR;29_34     ;African;F;ISIXHOSA;Employed;KUILS RIVER;Western Cape;1
66998872;F;DIPL;35_40     ;African;F;ISIZULU;Unemployed;PINETOWN;KwaZulu-Natal;1
67000546;T;DEGR;22_23     ;Indian;M;ENGLISH;Employed;INANDA;KwaZulu-Natal;1
67357700;T;DEGR;24_25     ;African;M;SETSWANA;Employed;MADIKWE;Midlands;1
67361231;F;DEGR;29_34     ;White;M;ENGLISH;Employed;PINETOWN;KwaZulu-Natal;1
67015594;T;SENR;35_40     ;African;F;SETSWANA;Employed;LICHTENBURG;Midlands;1
67016779;T;DEGR;29_34     ;African;F;NORTHERN SOTHO;Employed;PIETERSBURG;North Eastern;1
67368489;F;DIPL;22_23     ;African;M;SESOTHO;Employed;SEKGOSESE;North Eastern;1
65508022;F;DIPL;24_25     ;African;F;TSHIVENDA;Unemployed;THOHOYANDOU;North Eastern;1
67033274;T;KWAL;24_25     ;African;F;FRENCH;Employed;CAPE TOWN;Western Cape;1
67523549;T;DEGR;26_28     ;African;F;ISIZULU;Unemployed;LOWER UMFOLOZI;KwaZulu-Natal;1
67051124;T;DEGR;26_28     ;African;F;ISIXHOSA;Employed;PORT ELIZABETH;Eastern Cape;1
67376907;F;DIPL;26_28     ;African;F;SISWATI;Unemployed;MAPULANENG;North Eastern;1
67697164;F;MATR;20_21     ;White;F;ENGLISH;Unemployed;PRETORIA;Gauteng;1
67697733;T;DEGR;29_34     ;African;M;NORTHERN SOTHO;Unemployed;SENWABARWANA;North Eastern;1
67059330;F;DIPL;24_25     ;African;M;NORTHERN SOTHO;Unemployed;PRETORIA;Gauteng;1
